"","IdEstablecimiento","OriginalGRD","Prediction"
"127",133165,-,0.718909155488688
"128",124145,-,0.949330245464018
"129",124140,-,0.949443279161908
"130",133160,-,0.836173013264693
"131",133155,-,0.719061196888521
"132",125103,-,0.950534491805837
"133",125104,-,0.949725077841717
"134",125102,-,0.949436475388788
"135",125100,0.7813,0.751528236742306
"136",125101,-,0.836071541429617
"137",126101,-,0.727324894821089
"138",126100,0.9221,0.858238492751874
"139",126102,-,0.949586830682742
"140",126704,-,0.949392049168573
"141",109103,-,0.98959669733263
"142",111195,1.2158,1.08198600331139
"143",114104,-,0.949443279161908
"144",113130,1.1243,1.09278316658107
"145",113100,0.8687,0.904299935968342
"146",113160,-,0.954052882948874
"147",112101,0.7216,0.760900890327353
"148",111101,0.8391,0.876102937325672
"149",114105,0.8492,0.84488060586765
"150",114103,0.759,0.800603444001052
"151",114101,0.9084,0.968737375573555
"152",113170,-,0.949443279161908
"153",113180,0.7591,0.755944208207196
"154",110140,-,0.692469393991934
"155",114102,-,0.949213000024747
"156",110130,0.6663,0.689450318988036
"157",110150,0.6374,0.682350828954106
"158",113150,0.5787,0.664331473660365
"159",110100,0.9964,0.986972710351643
"160",112103,1.6305,1.15238309422675
"161",111100,0.9064,0.945770024895391
"162",109104,-,0.949366446073675
"163",109100,0.7938,0.85826763046486
"164",109101,1.0933,1.06252241240869
"165",110120,0.8179,0.780928471403023
"166",110160,-,0.949187455309317
"167",109102,-,1.05667698288246
"168",112104,1.7665,1.12591867325669
"169",112102,1.2657,1.12425213288756
"170",112106,-,0.95084740425074
"171",110110,1.313,0.994134242537439
"172",112105,-,0.951790595030692
"173",112100,1.1712,1.18111638746218
"174",122103,-,0.856495814851756
"175",122104,-,0.736870454389543
"176",122106,-,0.780316387235843
"177",122105,-,0.723548833453787
"178",122102,-,0.804747417000234
"179",122100,0.8982,0.866082002077622
"180",122200,-,0.827638190070504
"181",122101,-,0.949443279161908
"182",101100,0.7772,0.818169519714435
"183",117104,-,0.856568030674899
"184",117106,-,0.81371885074271
"185",117102,0.6947,0.72041183403227
"186",117108,-,0.84231249444008
"187",117101,0.8237,0.830623686171823
"188",117103,-,0.782929907219794
"189",117107,-,0.838333735878891
"190",111351,-,0.950100419570475
"191",113190,-,0.718707447346679
"192",114204,-,0.949443279161908
"193",118105,0.5865,0.681062462281058
"194",121200,-,0.723001767028231
"195",121201,-,0.909036171186002
"196",122201,-,0.783432607827182
"197",124380,-,0.949443279161908
