"","IdEstablecimiento","OriginalGRD","Prediction"
"86",115106,-1,0.834695953939706
"87",115107,0.83637,0.853456466437452
"88",115108,-1,0.834723160721664
"89",115109,-1,0.834516579460248
"90",115110,0.73363,0.844598158514394
"91",115111,-1,0.834760585956049
"92",115112,-1,0.834601302840057
"93",115113,-1,0.83452024127773
"94",115114,-1,0.834584962781806
"95",116100,0.85989,0.88383948725315
"96",116101,-1,0.834520484532329
"97",116102,-1,0.834666142409612
"98",116103,-1,0.834654569861062
"99",116104,-1,0.83457795945662
"100",116105,1.10166,1.00286524419997
"101",116106,-1,0.834521792614826
"102",116107,-1,0.836554174975454
"103",116108,0.87035,0.886941497768764
"104",116109,-1,0.837245156728178
"105",116110,0.74862,0.838417214193776
"106",116111,-1,0.834893332087849
"107",116112,-1,0.83454908945872
"108",117101,0.90975,0.905624097913961
"109",117102,0.78991,0.849620991603672
"110",117103,-1,0.834519260999651
"111",117104,-1,0.834589623018922
"112",117106,-1,0.834851390764484
"113",117107,-1,0.834656320523661
"114",117108,-1,0.834635727039402
"115",118100,1.1799,0.990702383154249
"116",118103,-1,0.911587323314998
"117",118105,0.69102,0.835181527329973
"118",118106,-1,0.835292567420545
"119",118107,-1,0.834527351143956
"120",118108,-1,0.834686973212882
"121",119100,0.99895,0.976719814953202
"122",119101,-1,0.839253393038694
"123",119102,-1,0.846124542641521
"124",120101,0.98837,0.975887597042415
"125",120102,-1,0.834658207379624
"126",120103,-1,0.834531233188332
"127",120104,-1,0.834655230660053
"128",120105,-1,0.834732284637767
"129",120106,-1,0.834567228030739
"130",120107,-1,0.834749647859419
"131",121109,1.10867,0.986164009879457
"132",121110,0.69572,0.850373791372341
"133",121111,-1,0.834745905714435
"134",121112,-1,0.834524580212832
"135",121113,-1,0.835761925561604
"136",121114,0.84928,0.855041379521539
"137",121115,-1,0.834586365939707
"138",121116,-1,0.834521433112171
"139",121117,0.84282,0.846288942463351
"140",121118,-1,0.834837573287288
"141",121119,-1,0.83456429060308
"142",121120,-1,0.83489556450226
"143",121121,0.62937,0.843175462009644
"144",121200,-1,0.834786533178833
"145",121201,-1,0.834524230610233
"146",122100,0.99484,0.9662183297784
"147",122101,-1,0.834521286756008
"148",122102,-1,0.836160715464498
"149",122103,-1,0.83534151462285
"150",122104,-1,0.836552782496609
"151",122105,-1,0.834971265454499
"152",122106,-1,0.835006646447465
"153",122200,-1,0.834946714103567
"154",122201,-1,0.834834859334217
"155",123100,0.94303,0.924412075368731
"156",123101,-1,0.835235748607204
"157",123102,-1,0.834847899365061
"158",123103,-1,0.834671079704751
"159",123104,-1,0.83464061850771
"160",123105,-1,0.834649960397994
"161",124105,0.99893,0.979699999018385
"162",124110,-1,0.835214930802382
"163",124115,-1,0.834635873489335
"164",124120,-1,0.834527357936942
"165",124125,-1,0.834743402640458
"166",124130,-1,0.835211505929743
"167",124140,-1,0.834564477738263
"168",124145,-1,0.834518049756102
"169",124210,-1,0.83249062230428
"170",124380,-1,0.834654812725623
"171",125100,0.93157,0.864127467621555
"172",125101,-1,0.83820844848778
"173",125102,-1,0.83451787094933
"174",125103,-1,0.834859684936191
"175",125104,-1,0.834633306347065
"176",126100,0.99944,0.940546340660196
"177",126101,-1,0.840831634103601
"178",126102,-1,0.834591860291626
"179",126204,-1,0.83249062230428
"180",126704,-1,0.834526370408558
"181",128109,0.75965,0.839810206048519
"182",128110,-1,0.834511070092939
"183",128111,-1,0.839199645068663
"184",128112,-1,0.83451805802555
"185",128113,-1,0.837246216225178
"186",129100,0.78169,0.861839449019162
"187",129101,-1,0.834541411203861
"188",129103,-1,0.834566697367417
"189",129104,-1,0.836006519450247
"190",129106,0.90198,0.856615039035748
"191",129107,-1,0.836423072050837
"192",129108,-1,0.834561616034537
"193",133150,0.84436,0.861597217129214
"194",133155,-1,0.845099678630316
"195",133160,-1,0.834519376342689
"196",133165,-1,0.837720915934523
"197",133170,-1,0.834518049756102
"198",200076,-1,0.834518053065543
"199",200282,-1,0.839178862343118
"200",200705,-1,0.83249062230428
"201",200714,-1,0.83249062230428
"202",200717,-1,0.866765638096181
"203",200726,-1,0.83249062230428
"204",200727,-1,0.83249062230428
"205",200867,-1,0.83249062230428
"206",200868,-1,0.83249062230428
"207",200889,-1,0.83249062230428
"208",201084,-1,0.83249062230428
"209",201319,-1,0.83249062230428
