"","IdEstablecimiento","OriginalGRD","Prediction"
"68",113130,0.9644,0.992840604714383
"69",113150,0.73552,0.750933766963315
"70",113160,-1,0.762505609223459
"71",113170,-1,0.759148305046852
"72",113180,0.84006,0.868545969430998
"73",113190,-1,0.742841124037307
"74",114101,1.04664,1.01809779464049
"75",114102,-1,0.775225559355105
"76",114103,0.93508,0.963510328082006
"77",114104,-1,0.82156818468904
"78",114105,0.906,0.98715099849913
"79",114204,-1,1.00047809440888
"80",115100,1.05629,1.02774049630522
"81",115101,-1,0.753426040864909
"82",115102,-1,0.758546987605898
"83",115103,-1,0.757426244841217
"84",115104,-1,0.878620009274927
"85",115105,-1,0.74646774620491
"86",115106,-1,0.759694393580369
"87",115107,0.85409,0.861666365110126
"88",115108,-1,0.756815067101502
"89",115109,-1,0.757996191127173
"90",115110,0.75009,0.722147815822045
"91",115111,-1,0.759665408244057
"92",115112,-1,0.754153000542723
"93",115113,-1,0.758092746643993
"94",115114,-1,0.756614795487363
"95",116100,0.83545,0.863954851316162
"96",116101,-1,0.748052039709272
"97",116102,-1,0.746597211109592
"98",116103,-1,0.753752916440191
"99",116104,-1,0.758739545720594
"100",116105,1.1025,1.07411433568384
"101",116106,-1,0.758381598358522
"102",116107,-1,0.743377480552372
"103",116108,0.84336,0.87185933757796
"104",116109,-1,0.733072987129959
"105",116110,0.76023,0.73942445599633
"106",116111,-1,0.743097958381016
"107",116112,-1,0.754793263908752
"108",117101,0.89161,0.994251674816439
"109",117102,0.78895,0.80666955805327
"110",117103,-1,0.729760695424924
"111",117104,-1,0.752645697108106
"112",117106,-1,0.753110119686973
"113",117107,-1,0.746291604772937
"114",117108,-1,0.750655581947752
"115",118100,1.16857,1.14017552193264
"116",118103,-1,0.949366025858956
"117",118105,0.70234,0.719433675316383
"118",118106,0.67383,0.736718123133711
"119",118107,-1,0.760518087254217
"120",118108,-1,0.760504495344423
"121",119100,0.9787,1.00486043984916
"122",119101,0.72026,0.746499197720445
"123",119102,-1,0.73891878356107
"124",120101,0.97932,1.00503282015884
"125",120102,-1,0.747028055819683
"126",120103,-1,0.753376418523942
"127",120104,-1,0.752290937783813
"128",120105,-1,0.754238147726202
"129",120106,-1,0.758141201778502
"130",120107,-1,0.754413801909551
"131",121109,1.09116,1.00569267957321
"132",121110,0.71024,0.737287743581258
"133",121111,-1,0.756696414705865
"134",121112,-1,0.752893328023955
"135",121113,-1,0.752355690292751
"136",121114,0.79324,0.780782592821644
"137",121115,-1,0.745829974672681
"138",121116,-1,0.759043905020498
"139",121117,0.83855,0.840420489401849
"140",121118,-1,0.754078290576693
"141",121119,-1,0.747745850864214
"142",121120,-1,0.754130993481009
"143",121121,0.63764,0.692709864417584
"144",121200,-1,0.75299003140946
"145",121201,-1,0.749148303823507
"146",122100,0.9485,0.96589337886463
"147",122101,-1,0.759773014694547
"148",122102,-1,0.75628225681016
"149",122103,-1,0.754122253616183
"150",122104,-1,0.720889480757485
"151",122105,-1,0.755572273361685
"152",122106,-1,0.755018207432443
"153",122200,-1,0.757289138642714
"154",122201,-1,0.75369858964218
"155",123100,0.92944,0.957880605583627
"156",123101,-1,0.747800573682293
"157",123102,-1,0.745440898488805
"158",123103,-1,0.757454116361515
"159",123104,-1,0.758309934193901
"160",123105,-1,0.760050111211992
"161",124105,0.95978,0.988149135539478
"162",124110,-1,0.748211687465239
"163",124115,-1,0.733872314326632
"164",124120,-1,0.755415225591689
"165",124125,-1,0.757155131440074
"166",124130,-1,0.731387998462231
"167",124140,-1,0.760503875313865
"168",124145,-1,0.759980730897345
"169",124210,-1,1.00047809440888
"170",124380,-1,0.759485264530094
"171",125100,0.89513,0.866620462791469
"172",125101,-1,0.712847793767586
"173",125102,-1,0.75948683602368
"174",125103,-1,0.757201801099234
"175",125104,-1,0.758099597045084
"176",126100,0.99751,0.977310664753449
"177",126101,-1,0.743416244070641
"178",126102,-1,0.758952581238596
"179",126204,-1,1.00047809440888
"180",126704,-1,0.760387133723369
"181",128109,0.7366,0.726124944648196
"182",128110,-1,0.747777899302671
"183",128111,-1,0.751259920002137
"184",128112,-1,0.757932775834594
"185",128113,-1,0.768703537220865
"186",129100,0.78193,0.780645972073287
"187",129101,-1,0.756163155536825
"188",129103,-1,0.754503021813715
"189",129104,-1,0.753477783130544
"190",129106,0.83739,0.861718032064441
"191",129107,-1,0.754396520458828
"192",129108,-1,0.756782306647157
"193",133150,0.84327,0.814718693876375
"194",133155,-1,0.739197860109196
"195",133160,-1,0.756785823799051
"196",133165,-1,0.786096217827488
"197",133170,-1,0.75968954371744
"198",200076,-1,0.759956838014443
"199",200282,-1,0.794913465541831
"200",200705,-1,1.00047809440888
"201",200714,-1,1.00047809440888
"202",200717,-1,0.841731375608046
"203",200726,-1,1.00047809440888
"204",200727,-1,1.00047809440888
"205",200867,-1,1.00047809440888
"206",200868,-1,1.00047809440888
"207",200889,-1,1.00047809440888
"208",201084,-1,1.00047809440888
"209",201319,-1,0.768839983280217
